,date,review,rating,isEdited,userName,title
447,2021-10-08 10:54:10,Dùng Smart OTP cảm thấy an toàn trong giao dịch và sử dụng ngân hàng điện tử,5,False,Anhbank,An toàn cao
448,2021-10-08 10:51:20,Rất tiện ích,5,False,phuong1d,Rất hài long
449,2021-10-08 10:50:51,Tôi thấy ứng dụng rất dễ sử dụng.,5,False,Vu thi Tuyet 100,Rất thuận tiện khi sử dụng ứng dụng.
450,2021-10-08 10:42:45,"Dùng rất tốt, app đẹp nhất trong các ngân hàng ở Việt Nam",5,False,Vuhuyphabn,"App dùng rất thích, giao diện rất đẹp"
451,2021-10-08 10:39:34,"Luôn ủng hộ dvu Vcb, nhân viên thân thiện, dễ thương, Ck digibank trong và ngoài Nh ko mất phí.",5,False,Munlucky,Rất tốt
452,2021-10-08 10:39:34,Ứng dụng quá tuyệt vời!,5,False,Thuỷ thủ mặt trăng,Vietcombank
453,2021-10-08 10:38:33,Ứng dụng rất thân thiện,5,False,dtvha1,Tuyệt vời
454,2021-10-08 10:35:57,app xai rất tốt,5,False,Nmquang,rất tốt
455,2021-10-08 10:35:54,Sửu dụng tốt,5,False,skdbbđúgsggagaga,Vietcombank
456,2021-10-08 10:35:36,"Thật tiện dụng, nhann gọn cho cộng đồng thích dùng ví điện tử và thích trải nghiệm công nghệ",5,False,Chuột_KGI,Yeah
457,2021-10-08 10:34:18,Tôi rất thích!,5,False,Trinh Ngọc Trinh,Sử dụng thật thuận tiện
458,2021-10-08 10:34:10,Sử dụng tuyệt vời,5,False,Lê An Như,Sử dụng tuyệt vời
459,2021-10-08 10:33:33,Một kênh bảo mật tiện ích,5,False,Hùng28091978,Tiện ích
460,2021-10-08 10:32:13,Rất tiện lợi,5,False,Sử dụng tuyệt vời,Tuyệt vời
461,2021-10-08 10:32:07,Vô cùng thuận tiện,5,False,phạm thị kim thuý,Smart otp
462,2021-10-08 10:31:43,"Dịch vụ digibank sử dụng tuyệt vời, nhiều tính năng, chuyển tiền nhanh chóng và thuận tiện.",5,False,Hahai195,Vietcombank digibank nâng tầm trải nghiệm
463,2021-10-08 10:31:15,"Ứng dụng rất tốt, an toàn và dễ dùng",5,False,Phuong Nam Nguyen,Review
464,2021-10-08 10:29:00,"Tiện lợi, an toàn.",5,False,Hovietboilan,Good
465,2021-10-08 10:25:08,Tuyệt vời,5,False,hai yen 049,5 sao
466,2021-10-08 10:24:27,Safety and secured,5,False,Tuan233,Good secured
467,2021-10-08 10:23:38,Quá tiện khi ở nước ngoài,5,False,Qtung,Tốt
468,2021-10-08 10:20:38,Dùng rất pro,5,False,Pêtre,Dùng rất pro
469,2021-10-08 10:17:40,I love Vietcombank,5,False,Pod Pham,Good
470,2021-10-08 09:31:29,Rất tiện lợi trong khi giao dịch,5,False,hattieu0611,Rất tốt và hữu dụng
471,2021-10-08 09:30:15,Ứng dụng tăng cường bảo mật cho người dùng!,5,False,Canh2306,Ứng dụng tốt
472,2021-10-08 09:26:03,Sử dụng tốt,5,False,nguyenhuongHoian,Giao diện thân thiện
473,2021-10-08 08:26:43,Ứng dụng cần thiết cho mọi nhà,5,False,khoanadtiger,Ứng dụng hay
474,2021-10-08 07:52:40,"Tôi thường xuyên dùng App của VCB để giao dịch chuyển tiền, smart otp là ứng dụng nhận mã xác thực rất an toàn, tiện lợi và tonhs bảo mật cao",5,False,tptin,An toàn và tính bảo mật cao
475,2021-10-08 07:06:50,App rất đáng dùng. Hiện tại đã miễn phí tất cả các phí,5,False,Nguyễn Triêu,Mãi iu vcb
476,2021-10-08 07:02:22,Tốt,5,False,hienxxxddd,Tốt
477,2021-10-08 06:12:36,Có thể chuyển tiền mọi lúc mọi nơi.,5,False,Thao VCB KG,Dịch vụ rất tốt
478,2021-10-08 04:11:23,Good app,5,False,vythqng,Trải nghiệm
479,2021-10-08 03:41:53,"An toàn, bảo mật cao",5,False,Hoa Trinh 92,Tôi rất hài lòng về ứng dụng
480,2021-10-08 02:55:46,Ứng dụng tuyệt vời,5,False,lhga547680,Vietcombank
481,2021-09-21 17:33:47,Tôi là doanh nghiệp và ko hỗ trợ,5,False,Thuan0311,Không hỗ trợ ios 15
482,2021-10-06 04:49:56,Ứng dụng rườm rà . Trừ tiền tk liên tục. Chuyển khoản thỳ phí cao. Ko dc tích sự gi,1,False,dègg,Gà
483,2021-10-05 03:47:03,Đổi mã pin vào apps bằng cách gửi công văn đóng dấu mang đến phòng giao dịch..,1,False,linh.dn,Smart apps in a stupid way
484,2021-10-04 02:30:27,"Gọi lên tổng đài cả 10 lần ko ai nghe máy vậy mà cứ trừ tiền điện thoại của khách hàng, chúng tôi gọi lên để cần tư vấn chứ ko phải gọi lên nghe nhạc chờ rồi trừ tiền , quá chán hết dịch đổi ngân hàng",1,False,cmn bảo trì gì mà lâu quá,Việtcombank Hút máu
485,2021-09-23 11:47:26,Không chạy được trên ios15 add ơi,1,False,Mingtuantg,Ios15
486,2021-09-23 11:19:17,App đang xài bình thường cập nhật lên ios 15 báo lỗi thiết bị không an toàn ! Đề ngị cập nhật !,1,False,1 sao 2 so,Ios 15 Báo lỗi
487,2021-09-23 03:25:26,"Cài app trên IP12 (máy nguyên bản) nhưng vẫn bị báo là thiết bị không đảm bảo yêu cầu về bảo mật.
Bó tay",1,False,nnnvz,NH lớn mà app quá tệ
488,2021-09-22 12:43:19,Mong fix lại gấp ạ,1,False,bachte,ios 15 không dùng được smart otp
489,2021-09-22 11:20:49,App chưa nâng cấp để hỗ trợ iOs 15,2,False,VT554,Chưa hỗ trợ iOS15
490,2021-09-22 10:44:59,Người ta ra ios 15 beta mấy rồi mà mấy ông còn không chịu theo để khách hàng lên xong giờ báo lỗi tùm lum không xử lý công việc được,1,False,nghoangim,Update chậm chạp
491,2021-09-22 10:42:41,"iOS 15 beta đã ra rất lâu rồi cũng không chịu update lỗi bảo mật để khách hàng và công ty dùng token,
Giờ up lên thông báo ko xài được, team IT nuôi đông làm gì",1,False,Max.Ngo,Quá tệ
492,2021-09-22 06:00:48,Ngân hàng lớn như vietcombank mà có cái app cũng làm tệ thật sự! Thời buổi dịch bệnh mà có mỗi cái OtP cứ bị huỷ suốt mất công ra đăng ký lại trong khi chẳng có thay đổi thiết bị sim hay reset dữ liệu của dt.,1,False,Đường Phong,Liên tục đăng xuất
493,2021-09-22 02:51:24,Cập nhật giúp,3,False,Nhật Trần,Cập nhật ios 15 ad ơi
494,2021-09-22 01:28:42,"Lỗi này bị từ lúc iOS beta đến giờ đã ra bản release rồi mà vẫn chưa có update gì. 
Lỗi “Thiết bị không đảm bảo yêu cầu bảo mật”",1,False,KrEiNnY,App không tương thích iOS 15
495,2021-09-20 10:26:58,Cảm ơn vietcombank đã gửi Tạm khoá báo có cho chị Hằng vạch mặt ns bẩn làm từ thiện,5,False,hocchuot,Cảm ơn vietcombank đã gửi Tạm khoá báo có cho chị Hằng vạch mặt ns bẩn làm từ thiện
496,2021-09-21 10:13:08,"Vào app tự động văng ra.
Không sử dụng được.",1,False,khanhdang.xiii,Lỗi bug
497,2021-09-19 02:56:13,Là ngân hàng bao che tiếp tai cho nghệ sĩ vip. Ăn chặn từ thiện,1,False,mtrinh@vnn,Ngân hàng tệ nhất
498,2021-09-18 17:39:28,"Quá tệ,",1,False,lu canh,Ngân hàng tệ nhất Việt Nam!
499,2021-09-18 12:06:32,Thuộc cung minh bạch,1,False,longtt1102,Chòm sao kê
500,2021-09-11 00:39:43,Cần thuê dev ios mới ko,3,False,T ,;))
501,2021-09-17 06:59:55,Sao kê ko rõ ràng,1,False,meomeo1212,Sao kê
502,2021-09-17 05:42:35,"Chả bao giờ match đc OTP. 
Lại phải quay về SMS OTP.
Quá kém.",1,False,Kusatomi,Cực kỳ tệ
503,2021-09-16 08:20:46,Làm ăn quá tệ,1,False,cocvotinh,Tệ
504,2021-09-12 18:30:20,Ko hài long,1,False,saoke toptu,Cô lên sao kê
505,2021-09-12 15:40:04,Cùi,1,False,thinhlk91,Sao ke cui
506,2021-09-11 23:19:10,Ko tính đc số dư sau mỗi giao dịch🤣,1,False,Siêu Ngốc,Ngân hàng rẻ rach
507,2021-09-11 20:57:06,"Làm ăn bố láo ,phí cao",1,False,N2168,Mất uy tín
508,2021-09-11 18:40:32,Sao kê cẩu thả làm mất uy tín của ngân hàng trong mắt công chúng,1,False,nghesiban,Sao kê
509,2021-09-11 17:45:16,Dịch vụ tệ chẳng ra làm sao,1,False,tĩnon,Tệ
510,2021-09-11 12:51:07,Nếu ko minh bạch sẽ không dùng mãi mãi,1,False,tran thanh huynh,Sao kê
511,2021-09-11 12:00:34,Quá cùi,1,False,king-df,Cùi
512,2021-09-11 05:11:26,Vô trách nhiệm tiêp tay bọn ăn chặn từ thiện làm mập mờ sao kê.,1,False,NGUYỄN PHƯƠNG HẰNG FANS,"Ngân hàng vô trách nhiệm, tiếp tay với lũ ăn chặn tiền từ thiện bùa phép sao kê"
513,2021-09-11 04:40:38,"Độc quyền , trịnh thượng tận thu",1,False,tiễn biệt vcb,Tại sao phải sài bọn tận thu hút máu khách hàng ?
514,2021-09-11 02:00:48,Sao kê của vcb quá khác thường,1,False,hame1247889,Sk
515,2021-09-10 21:11:56,Sk,1,False,bmt 47k1 daklak,Sk
516,2021-09-10 15:29:41,Luôn vậy,1,False,Ngoc.vp,1*
517,2021-09-10 14:49:35,không bao giờ sử dụng ngân hàng nay,1,False,trân thanh tao,sao kê
518,2021-09-10 10:58:51,Sao kê tệ quá,1,False,sao kê tệ,Sao kê
519,2021-09-10 07:56:26,tẩy chay,1,False,Hồng Ý,tẩy chay
520,2021-09-10 06:35:54,Không gộp chung lại như ngân hàng khác,1,False,concacnhucaiquanque,Lớn mà tệ
521,2021-09-10 06:27:53,it is so bad device,1,False,welist,device
522,2021-09-10 03:11:24,"Lổi toàn bộ, app chiếm dung lượng quá cao",1,False,Nhân Lipp MP,Vô số lổi
523,2021-09-10 02:06:23,"Ngân hàng Vietcombank về đạo Đức quá tồi . Có 1 lần tôi chuyển tiền cho khách của tôi ở vietcombank nhưng bị sai số tk sang 1 người công nhân ở bình dương. 100 triệu đồng. Lập tức trong vòng 2 phút tôi báo với ngân hàng và cũng nhờ ngân hàng của tôi báo với bên vietcombank . Chúng tôi và ngân hàng bên tôi chuyển tiền đã làm rất nhiều công văn gửi cho ngân hàng , nhưng họ hẹn 45 ngày theo qui định của ngân hàng sẽ giải quyết . Sau 45 ngày họ trả lời thản nhiên là họ ko giải quyết được việc này vì lí do họ liên hệ với khách hàng của họ , nhưng khách hàng này ko đồng ý trả lại tiền chuyển nhầm . Vietcombank là ngân hàng lớn . Nhưng đạo Đức nghề nghiệp rất kém . Mình bảo vệ khách hàng của mình nhưng cũng phải căn cứ tuỳ từng sự việc xảy ra , nhưng đây ngân hàng này lại tiếp tay cho những người tham lam . Ông cha ta đã từng dạy dỗ con ,cháu từ bé là nhặt được của rơi phải trả lại người đánh mất . Nhưng cách làm việc và qui định của ngân hàng này trực tiếp đưa con người trở thành những kẻ tham lam.",1,False,Ái Linh Dương,Ngân hàng vietcombank thất Đức.
524,2021-09-10 01:42:42,Không chấp nhận được,1,False,kvdknd,Quá tệ .
525,2021-09-09 20:18:44,Thiếu trách nhiệm,1,False,chutieu6789,Thiếu trách nhiệm
526,2021-09-09 18:17:56,Không có trách nhiệm,1,False,thanhhai31221,Thiếu minh bạch
527,2021-09-09 17:28:13,Coi thường khách hàng. Làm ăn bố láo,1,False,nhân dân 3789,Coi thường khách hàng làm việc không minh bạch
528,2021-09-09 17:17:42,Quá kém hút phí  lại cao,1,False,lol má oc,Rất tệ
529,2021-09-09 17:04:13,Làm ăn chán,1,False,Đình Phiên,Làm ăn chán lắm gọi cs kh mai k nghe máy
530,2021-09-09 16:46:39,Đã gắn bó được hơn 3năm👎🏻. giờ dùng tecombank chuyển khoản k mất tiền.,1,False,điện thoại Tấn Trường,Mất phí chuyển  👎🏻
531,2021-09-09 16:09:36,tệ,1,False,Helen Tú Phan,tệ
532,2021-09-09 13:02:38,Sao kê,1,False,tvvt3,Sao kê
533,2021-09-09 12:31:37,Tẩy chay vcb,1,False,anhtuanhb,Tẩy chay vcb
534,2021-09-09 07:59:43,Quá tệ,1,False,nguyentvan2606,In sao kê
535,2021-09-09 07:25:02,Quá tồi tệ,1,False,Tuong bp,Tồi tệ
536,2021-09-09 04:16:47,Quá tệ,1,False,Tuấn778872,Tệ
537,2021-09-09 03:38:21,Trải nghiệm tồi tệ,1,False,Nguyen lam bach,Quá tệ
538,2021-09-08 20:59:49,"sao kê không minh bạch , tẩy chay",1,False,em còn zin,sao kê
539,2021-09-08 20:09:18,Xin đc tẩy chay,1,False,Phạm Ngọc Dũng - Austin Pham,Ghét
540,2021-06-18 19:25:41,Kém,3,False,nguoi tiêu dùng,Sao vcb không thêm đăng kí onl tại nhà khi chuyển tiền qua điện mà bat ra ngân hàng mở thẻ
541,2021-09-08 19:11:04,"Ngân hàng làm ăn vô trách nhiệm, thiếu minh bạch trong sao kê tài khoản.",1,False,An Nhoong,Ngân hàng vô trách nhiệm
542,2021-09-08 18:45:52,Quá tệ,1,False,HB Nhi,Quá tệ
543,2021-09-08 16:26:19,"Tôi sài VCB nhưng bây giờ chuyển qua MB, TCB và  VPB, thật sự app VCB tệ, phí ck quá cao và phí Quản lý tài khoản vô lý. Các tiện ích, dịch vụ kém hơn MB nhiều",1,False,ChinhNguyenXADT,Sản phẩm kém chất lượng
544,2021-09-08 15:02:55,Khoing có trách nhiệm,1,False,aihaiao,Thiếu chuyên nghiệp
545,2021-09-08 13:09:13,"Thái độ phục vụ kém   , sao kê không chuẩn xác",1,False,l0vi94,thất vọng
546,2021-09-08 12:49:19,Chán VCB quá.,1,False,addvcb,Chán
547,2021-09-08 11:41:41,"Thật sự ngân hàng này nó hút máu dịch vụ quá. Phí cao, hổ trợ khách hàng còng kềnh. Ngay cả 24/7 tổng đài cũng tính phí cao, dẫn dắt khách lòng vòng để kéo phí gọi. Kh bao giừo giải quyết được vấn đề vì tiền điện thoại auto hết. Bank gì tệ nhất là tổng đài.",1,False,namjeesuk,Quá tệ
548,2021-09-08 10:55:14,…,1,False,nânh18736,Sao kê sao kê
549,2021-09-08 09:05:35,Rất hay bị vang và lỗi,1,False,0944.231.231,Lỗi
550,2021-08-06 16:41:34,"Thiết kế ko test, ko kiểm tra phương thức người dùng, bất tiện",1,False,cafebit.org,Thiết kế ngu
551,2021-08-03 04:57:31,App không dùng được. Mở lên là báo thiết bị không đủ yêu cầu bảo mật.,1,False,Nguyễn Quang Nam,Không dùng được
552,2021-06-25 05:30:59,"Cực kỳ hay lỗi, phải đến 80% số lần sử dụng đều bị lỗi ""mã xác thực đã hết hiệu lực"" trong khi nhập ngay trong vòng chưa đến 10s",1,False,nthphuong311,Kém
553,2021-06-21 03:19:53,Quá chậm,1,False,Vn-google,Buồn
554,2021-06-15 08:32:06,"K thể đăng nhập kích hoạt smart otp thử cả hơn chục lần k đc, ngân hàng k gửi mã kích hoạt luôn mới ghê, k biết tạo cái app đó xong làm gì với nó luôn,haizzz",1,False,IT lâu năm,Tư duy yếu kém
555,2021-06-10 02:43:23,"Tất cả các dịch vụ đều tệ, kích hoạt OTP ko dc nhân viên chốt câu phải đổi điện thoại, trong khi các app ngân hàng khác dùng bình thường. Quá chán",1,False,Nên đổi ứng dụng,Tệ của tệ
556,2021-05-31 02:59:56,"Duyệt giao dịch trên điện thoại, copy mã dán vào Smart OTP lấy mã OTP rồi sao chép mã dán lại vào chỗ duyệt lệnh, lại báo mã OTP ko đúng. Copy chứ có phải gõ bằng tay đâu. Sai chỗ nào???",1,False,Cter phuong,Quá tệ
557,2021-05-14 05:21:26,Quá tệ hại cho một ngân hàng hàng đầu VN,1,False,lluckycl,Quá tệ
558,2021-04-29 13:15:00,Cần xem lại cách thiết kế,1,False,Nam HT,App xai qua te
559,2021-04-18 13:31:31,"Tôi cài rồi mà không thể nào kích hoạt được, phần mềm và hệ thống khó sử dụng",1,False,Freelife1710,Bất tiện
560,2021-04-14 01:20:34,"Giao diện đẹp mắt,tiết kiệm pin dễ nhìn,chuyển tiền nhanh và tính năng tiện ích đa dạng",5,False,Nhã tiên Nhã uyên,Tôi rất hài lòng với ứng dụng vcb digibank
561,2021-04-13 02:43:55,Gói gọn trong 3 chữ: Nhanh - Gọn - Đơn giản.,5,False,namndvcb,THỜI GIAN LÀ VÀNG
562,2021-04-13 01:26:32,"Hơn cả một ứng dụng Ngân hàng điện tử, DIGIBank đã giúp việc thanh toán trở thành một trải nghiệm thú vị. 
Welldone Digibank.",5,False,Mr Than Nong,More than Mobile Banking App
563,2021-04-12 06:50:51,"App dùng tốt, giao diện đẹp",5,False,maingocls93,VCB
564,2021-04-11 13:56:51,👍👍,5,False,Không update được,Gói đăng ký mới tôi rất thích
565,2020-12-12 13:46:27,"Các ngân hàng khác đều tích hợp smart OTP vào app, chỉ có cái ngân hàng VCB này là tách ra, cái điện thoại iphone xài được app chính, nhưng không xài được cái app Smart OTP vì lỗi bảo mật, VCB vừa ngu vừa chó đẻ",5,False,stoptalkingmoran,Ngu
566,2021-03-26 04:33:31,Sang Vietin mà học cách làm smart otp. Người ta tích hợp luôn vào ib của ngân hàng chứ ai lại cài thành ứng dụng riêng vừa bất tiện vừa nhiều thao tác. Đăng nhập mãi cũng chả được. Chán,1,False,dungmonitor,Thua xa Vietin
567,2021-01-19 16:19:18,"Tới vp làm việc chờ 3h chưa tới lượt
Lấy cái thẻ ngần hàng 3 lần k có
Giờ ck lại cồng kềnh",1,False,qrwueirndkeld,Ưng dụng ngu ngốc
568,2021-01-15 09:26:41,Quá chán VIETCOMBANK. Ngân hàng lớn mà cái app hết sức rắc rối và chậm tiến.,1,False,nnrecozzz,Bad app
569,2021-01-06 16:13:43,"Cai mãi ứng dụng smart otp mà không đuọc, bực mình quá",1,False,dôna,Cài đặt ứng dụng smart otp
570,2020-12-23 10:34:15,Rắc rối nâng hạn mức chuyển tiền,2,False,thanglieu,Bình thường
571,2020-12-19 02:56:02,"Quy trình kích hoạt lòng vòng rất khó sử dụng, tôi có cảm giác như đánh đố người sử dụng vậy. Đã thử kích hoạt mấy lần vẫn không được.",1,False,Dinh Khai,App rất tệ
572,2020-11-10 06:44:05,Ứng dụng bị lỗi trên ios 14.2 mới nhất. Vui lòng fix lỗi sớm. Xin cảm ơn!,2,False,Hieu Pham,Không mở được ứng dụng!
573,2020-12-06 08:50:39,Như lol,1,False,thlfd,Như lol
574,2020-11-23 08:14:25,"Chỉ mình vcb iu tiên cho khách luyện chữ , ton giay trước khi chuyển khoản
App thì ngu thấy ớn, bắt đủ kiểu lại ko cài đc",1,False,thatkong,tệ từ cách phục vụ đến app
575,2020-11-03 09:18:25,"Kể từ lúc có mã giao dịch, copy dán vào lấy mã opt, copy mã otp dán lại vào lệnh chuyển chưa đầy 40 giây vẫn báo quá tgian xác thực. Có mà là cao thủ chơi game may ra mới thao tác cực nhanh để đảm bảo kịp giao dịch. Thật là hối hận vì chuyển sang hình thức xác thực mới này. Mỗi lần giao dịch hên xui như đánh bạc, may thì xuôn xẻ, ko thì làm đi làm lại cả chục lần",1,False,thuy DC,Không thể chịu nổi
576,2020-10-28 05:43:22,Stupid OPT by Stupid Bank,1,False,truc123456787765447,VCB Stupid OTP
577,2020-10-27 09:27:12,"Ứng dụng gì đang dùng ngon giờ lại báo chưa đăng ký , ngu xuẩn thật cái hệ thống này
Stupid app , fu.kc Vcb ibank",1,False,MinhNamCun,Stupid app
578,2020-10-21 16:34:17,Không thể hiểu nổi rule để sử dụng chuyển tiền và thiết lập ra sao,1,False,ưuyvvbbb,Chả hiểu rule sử dụng là gì
579,2020-10-20 23:56:47,"Đã xài thành công được 1 lần dùng Smart OTP, còn lại các lần khác không kích hoạt được. Rất phiền phức. Chuẩn bị chuyển qua dùng NH khác.",1,False,Chaubkit,Quá kém
580,2020-09-21 12:03:59,Trên iOS 14: active được cho doanh nghiệp nhưng không thể activate cho cá nhân. Admin check lại xem sao,3,False,mathinh,Không thể activate trên iOS 14 cho cá nhân
581,2020-10-11 14:24:45,"Ứng dụng như cái tả què. Đăng nhập 6 số gửi về sđt. Vậy mà đăng nhập vẫn k được.
Thằng nào tạo ra ứng dụng này vậy?
Vô đây tao hỏi 1 tí",1,False,Tân Tự Tại,KHÔNG THỂ ĐĂNG NHẬP
582,2020-10-06 15:19:29,"Mọi công việc đều đình trệ khi phải tốn thời gian ra ngân hàng làm cái việc trên mobile chỉ mất 5p. Ngân hàng VCB chưa bao giờ nghĩ đến trải nghiệm khách hàng, doanh nghiệp tôi sẽ đổi không dùng VCB nữa!",1,False,Liecaloirun,Không thể hoạt động trên iOS 14
583,2020-10-02 11:49:00,"Vietcombank nên xem xét lại, cơ chế rắc rối không hiệu quả. Phí cao dịch vụ kém. Người làm ra cái app này chắc cũng đầu hỏng mới ngu như vậy được !!!!
Các công ty nước ngoài không trả lương nhân viên qua Vietcombank chắc các ông đói rơi răng .",1,False,Viet Tien SG0402,Quá tệ
584,2020-10-02 05:08:33,It crashes right after I launched the app,2,False,barry.j14,Crash on iOS 14
585,2020-08-10 01:38:32,"Tôi gặp lỗi này liên tục, đề nghị fix lỗi. Cảm ơn.",3,False,Tuan Anh NSRP,Lỗi tự thoát trong IOS 13
586,2020-09-21 09:57:21,"Giờ thay đổi hạn mức chuyển tiền bắt phải kích hoạt smart otp, mà kích hoạt thì váo lỗi cmn mạng gì đó ko kích hoạt đc. Ức chế",1,False,Minh Cát,Quá cùi bắp
587,2020-09-21 04:01:15,"Một ngân hàng lớn mà làm cái app quá chán. Kích hoạt thì cứ báo lỗi mạng, không kích hoạt được thì lấy gì xài.",1,False,minh tí,App quá chán
588,2020-09-18 22:55:55,Đăng kí sms thì cho otp gửi về sdt ng ta đi .rờm rà,1,False,thanhhoanggk,Nên học hỏi sacombank
589,2020-09-18 07:00:01,Bad bad bad ....wasted money and time,1,False,Hell2222,Bad service and expensive fee
590,2020-09-04 11:40:03,Thu internet banking hồi xưa,1,False,Edgarpham,Đừng sd mắc công tốn tg
591,2020-08-06 03:58:29,"Ko hiểu sao rất hay lỗi, nếu ko dc thì hãy remove đi đừng qcao, May time",1,False,Hooonongn,Báo lỗi
592,2020-08-05 04:55:41,"Tự nhiên đang xài bình thường hôm nay lại bắt lỗi thiết bị bảo mật làm không biết phải làm sao luôn, làm ơn bớt phiền giùm",1,False,Heddwiggg,Phiền toái thật sự
593,2020-07-24 03:00:02,tại sao đã sử dụng smart otp vẫn phải đăng kí thêm sms khi sử dụng internet. phần mềm thì chồng chéo nhiêu khê. thực sự quá mệt mỏi khi làm việc với ngân hàng này.,1,False,drlengoc,"quá tệ, gây ức chế thực sự"
594,2020-06-20 10:51:28,Nâng cấp ios mới không sử dụng được,1,False,dat st 6868,Ko xài được trên ios mới
595,2020-06-13 04:10:07,Ứng dụng bị lỗi trên iphone 11. Tự động đóng app,1,False,Pkt2204,Lỗi crash
596,2020-06-05 08:18:05,"Đổi nhiều quá tốn rất nhiều thời gian của khách hàng. Đang sms thì qua m-token rồi lại Smart otp, mỗi lần đổi bao nhiêu cái phát sinh.

Ngân hàng nên coi lại, mình cũng ngừng sử dụng hết năm nay cho các hợp đồng cũ đã ký. Năm sau qua bên khác hu vọng tốt hơn.",1,False,Tú cao,Nên xem lại quy trình
597,2020-05-29 03:48:03,Thật tồi tệ khi ngân hàng lại đưa ra thêm 1 ứng ụng lấy otp! Quá mất thời gian. Hi vọng sau này mọi người sẽ không dùng vietcombank nữa,1,False,longkhieucuuthieb1,Ứng dụng vô ích
598,2020-05-28 02:48:07,"developer 8 năm kn kích hoặt mãi ko được huống hồ end-user, phức tạp rối rắm 1 cách ngu si, nên đổi tên là stupid otp.",1,False,Dean Thien,Stupid OTP
599,2020-05-26 04:10:54,"Làm ăn cho có với thiên hạ. Đăng ký xong xuôi rối rắm. Đến lúc chuyển tiền báo mk sai trong khi vào nhập bình thường.
Gắn bó 10 năm với vcb nhưng giờ chắc bỏ",1,False,long 111111,Quá tệ!
600,2020-03-24 08:31:43,"Ở phiên bản này, ứng dụng không tự khoá (bằng mã Pin) sau 1 khoản thời gian sử dụng, phải tắt đi thì mới khoá => Bảo mật kém. Phiên bản cũ có tính năng này.",3,False,Xuyên inox,Không tự khoá ứng dụng
601,2020-05-21 09:15:16,Hệ thống rắc rối và kg có thông báo khi thay đổi liên quan đến mobi/ internet banking,1,False,Linh Nguyen Pham,Smart otp
602,2020-05-12 09:18:49,"App thì hay bị lỗi, mỗi lần reset máy lại phải ra ngân hàng kích hoạt lại. Phiền phức kinh khủng.",1,False,chàhkztjstj,Thằng nào làm app quá ngu
603,2020-05-06 21:35:13,"Ứng dụng quá tệ, cài đặt theo hướng dẫn thường xuyên báo lỗi, yêu cầu ra Ngân hàng để thực hiện.",1,False,linhlinhnv,Smart OTP
604,2020-05-04 11:28:29,"Đang dùng rất bình thường thì báo là đã nâng cấp phiên bản mới. Nhưng xoá đi tải lại thì vẫn là phiên bản cũ, không tháo sim, không đổi điện thoại nhưng không có cách vào dùng được.",1,False,Chriskety,Làm việc rất lag
605,2020-05-04 11:24:18,"Không cập Nhật được phiên bản mới nhất . Hiện tại đang xài version 2. Mà trên trang web của vcb thì đã có version 3. Nhưng trong App Store thì ko có . Nhận được thông báo là sẽ ngừng cung cấp phiên bản cũ từ ngày 4/5 nên đang lo lắng , gọi lên tổng đài thì báo bận  vui lòng liên hệ lại sau. Cảm thấy lo lắng",1,False,lonleysome,Không cập Nhật được version mới
606,2020-05-03 00:16:09,Có ai biết làm thế nào lấy lại được tên truy cập của ib@nkig ko ạ chỉ em với,2,False,Minh Đen😘🌿,Vcb-ib@nking
607,2020-04-20 13:56:07,Vào nhập mã giao dịch xog ko ấn để lấy mã dc,1,False,cuhoaitay,Dùng trên ipad air 2 ko dùng dc
608,2020-04-20 04:23:33,"Đổi thiết bị phải đến ngân hàng để thiết lập lại, nhận mã kích hoạt Smart OTP. 
Cực kỳ bất tiện và lạc hậu",1,False,TLDC112233,Ứng dụng lỗi thời
609,2020-04-19 09:37:31,App tệ hại nhất từng thấy. crash liên tục,1,False,damnjacker,App crash
610,2020-04-14 00:59:53,Ứng dụng có dùng kết hợp với mobilebanking không.,1,False,duongtungnguyen,Tư vấn
611,2020-04-03 12:27:37,Mất công down. Damn it.,1,False,Trần Trọng Hải,"Lởm , tệ hại"
612,2020-03-29 11:31:15,Quá lằng nhằng và phức tạp. Đã bỏ Vietcombank và sử dụng ngân hàng khác vì phí thì cao mà làm cái smart otp cũng không ra gì.,1,False,cần một nicknam,Quá khó chịu!!!!
613,2020-03-27 11:05:52,App thì báo lỗi không kích hoạt được còn website thì được. Lại thêm quá nhiều ứng dụng con quá rườm rà và khó khăn khi sử dụng. Đội tech VCB thật sự làm mình rất thất vọng và bực bội.,1,False,hvn333,Rất tồi tệ
614,2020-03-27 04:53:44,"Không hiểu sao 1 Ngân hàng lớn thế mà có 1 ứng dụng tệ hại như thế này! Cảm giác đội lập trình toàn loại ăn hại, con ông cháu cha nhét vào. Một người làm việc trong lĩnh vực cntt hơn 10 năm cũng ko thể đăng ký đc thành công!!!",1,False,Hamt1982,Thảm hoạ
615,2020-03-19 04:19:38,Nên để như cũ. Quá nhiều bất tiện và lỗi,1,False,anhaiaiwbs,Không tiện nghi
